,Momentum,Label
2050,-580.7000000000008,False
2051,-567.1000000000008,True
2052,-556.7000000000008,True
2053,-550.9000000000009,False
2054,-540.4000000000009,False
2055,-527.8000000000009,False
2056,-516.800000000001,True
2057,-506.7000000000009,True
2058,-503.2000000000009,False
2059,-498.7000000000009,False
2060,-493.8000000000009,False
2061,-490.6000000000009,False
2062,-490.30000000000086,False
2063,-485.1000000000009,False
2064,-478.70000000000084,True
2065,-471.20000000000084,True
2066,-467.4000000000008,False
2067,-465.60000000000076,False
2068,-461.0000000000008,True
2069,-459.2000000000007,True
2070,-456.2000000000008,True
2071,-453.00000000000074,True
2072,-452.10000000000076,True
2073,-453.5000000000008,True
2074,-459.9000000000007,False
2075,-467.30000000000075,False
2076,-472.7000000000007,True
2077,-482.8000000000007,False
2078,-490.40000000000066,True
2079,-497.0000000000007,True
2080,-502.3000000000007,True
2081,-513.7000000000007,True
2082,-522.6000000000008,True
2083,-533.9000000000007,False
2084,-540.6000000000008,True
2085,-546.4000000000008,True
2086,-556.1000000000008,False
2087,-562.5000000000008,False
2088,-566.1000000000008,False
2089,-568.5000000000009,True
2090,-571.9000000000009,True
2091,-576.1000000000009,True
2092,-579.700000000001,True
2093,-584.5000000000009,False
2094,-586.8000000000009,False
2095,-588.1000000000008,True
2096,-587.8000000000009,True
2097,-588.4000000000008,True
2098,-589.700000000001,False
2099,-588.2000000000008,False
2100,-587.3000000000009,False
2101,-582.9000000000009,True
2102,-584.0000000000008,False
2103,-583.7000000000008,False
2104,-582.3000000000008,False
2105,-580.3000000000008,True
2106,-576.2000000000007,True
2107,-575.1000000000008,True
2108,-577.0000000000008,False
2109,-577.6000000000008,False
2110,-574.3000000000009,True
2111,-575.1000000000008,True
2112,-577.3000000000009,False
2113,-577.2000000000008,True
2114,-582.1000000000008,True
2115,-585.2000000000008,True
2116,-591.2000000000008,True
2117,-605.4000000000009,False
2118,-616.4000000000009,False
2119,-626.9000000000009,False
2120,-632.2000000000008,False
2121,-634.8000000000009,False
2122,-636.4000000000008,False
2123,-635.5000000000008,True
2124,-636.5000000000008,True
2125,-637.0000000000008,True
2126,-640.0000000000008,True
2127,-644.0000000000008,False
2128,-641.0000000000008,True
2129,-638.0000000000008,True
2130,-639.5000000000008,False
2131,-640.0000000000008,False
2132,-639.5000000000008,True
2133,-644.0000000000008,True
2134,-648.5000000000008,True
2135,-659.6000000000008,False
2136,-672.5000000000008,False
2137,-679.5000000000008,False
2138,-684.0000000000008,False
2139,-687.0000000000008,False
2140,-684.5000000000008,True
2141,-687.0000000000008,False
2142,-684.5000000000008,False
2143,-674.9000000000008,False
2144,-664.1000000000008,True
2145,-659.1000000000008,False
2146,-654.1000000000008,False
2147,-643.6000000000008,True
2148,-628.5000000000008,True
2149,-617.2000000000008,True
2150,-609.7000000000008,True
2151,-605.9000000000009,False
2152,-599.0000000000008,True
2153,-596.5000000000008,True
2154,-593.5000000000008,True
2155,-598.5000000000008,False
2156,-605.5000000000008,False
2157,-608.8000000000008,False
2158,-610.3000000000008,False
2159,-609.8000000000009,False
2160,-607.1000000000008,True
2161,-602.6000000000008,True
2162,-599.8000000000008,True
2163,-598.2000000000008,False
2164,-591.6000000000008,True
2165,-588.0000000000009,True
2166,-583.5000000000009,True
2167,-579.5000000000009,False
2168,-572.700000000001,False
2169,-565.1000000000008,False
2170,-557.8000000000009,False
2171,-545.6000000000009,True
2172,-541.2000000000008,False
2173,-537.400000000001,False
2174,-530.8000000000009,False
2175,-518.200000000001,True
2176,-507.10000000000093,True
2177,-501.4000000000009,True
2178,-494.6000000000009,True
2179,-485.8000000000009,True
2180,-478.90000000000094,True
2181,-478.3000000000009,False
2182,-478.4000000000009,True
2183,-480.20000000000095,True
2184,-486.5000000000009,False
2185,-487.8000000000009,True
2186,-493.4000000000009,True
2187,-505.30000000000086,False
2188,-517.4000000000008,False
2189,-528.3000000000009,False
2190,-535.6000000000009,False
2191,-543.6000000000008,False
2192,-544.9000000000008,True
2193,-548.5000000000008,False
2194,-551.3000000000009,False
2195,-553.8000000000009,False
2196,-550.6000000000008,True
2197,-550.0000000000009,False
2198,-549.5000000000009,False
2199,-542.8000000000009,True
2200,-533.6000000000008,True
2201,-524.2000000000008,True
2202,-518.3000000000009,True
2203,-516.4000000000008,False
2204,-512.700000000001,True
2205,-510.50000000000085,True
2206,-508.1000000000008,False
2207,-505.00000000000085,True
2208,-502.50000000000085,True
2209,-507.90000000000083,False
2210,-509.0000000000008,False
2211,-512.0000000000008,False
2212,-514.8000000000009,True
2213,-517.1000000000009,True
2214,-521.2000000000008,True
2215,-523.1000000000008,True
2216,-526.9000000000009,False
2217,-528.5000000000009,True
2218,-530.800000000001,True
2219,-532.000000000001,True
2220,-533.4000000000009,True
2221,-535.4000000000009,False
2222,-533.0000000000009,True
2223,-534.1000000000009,True
2224,-533.7000000000008,True
2225,-536.7000000000008,True
2226,-543.6000000000008,False
2227,-548.9000000000009,False
2228,-552.9000000000008,False
2229,-554.2000000000007,True
2230,-560.5000000000007,False
2231,-566.9000000000007,False
2232,-568.3000000000006,True
2233,-571.0000000000007,True
2234,-576.4000000000007,True
2235,-587.9000000000007,False
2236,-596.3000000000006,False
2237,-601.4000000000007,True
2238,-607.8000000000006,False
2239,-608.8000000000006,True
2240,-612.3000000000006,False
2241,-614.5000000000007,True
2242,-618.0000000000007,False
2243,-617.0000000000007,True
2244,-619.0000000000007,False
2245,-620.0000000000007,True
2246,-623.0000000000007,False
2247,-621.5000000000007,True
2248,-618.0000000000007,True
2249,-615.5000000000007,True
2250,-614.5000000000007,True
2251,-614.0000000000007,False
2252,-614.0000000000007,True
2253,-613.5000000000007,True
2254,-614.5000000000007,False
2255,-615.0000000000007,False
2256,-616.0000000000007,False
2257,-614.5000000000007,True
2258,-613.0000000000007,True
2259,-613.5000000000007,False
2260,-614.5000000000007,False
2261,-613.5000000000007,True
2262,-615.0000000000007,False
2263,-615.0000000000007,True
2264,-614.5000000000007,True
2265,-614.0000000000007,True
2266,-616.0000000000007,False
2267,-615.7000000000007,False
2268,-613.8000000000006,True
2269,-615.2000000000006,False
2270,-614.4000000000007,False
2271,-612.9000000000007,True
2272,-610.9000000000007,False
2273,-607.7000000000006,False
2274,-606.4000000000007,False
2275,-598.8000000000008,True
2276,-596.6000000000007,False
2277,-589.5000000000008,True
2278,-583.4000000000008,False
2279,-575.6000000000008,True
2280,-567.9000000000008,True
2281,-563.6000000000009,True
2282,-561.9000000000009,True
2283,-561.5000000000009,True
2284,-562.6000000000008,False
2285,-562.1000000000008,True
2286,-561.9000000000008,True
2287,-564.6000000000008,False
2288,-566.4000000000008,True
2289,-568.1000000000008,False
2290,-571.5000000000007,True
2291,-573.0000000000007,True
2292,-579.6000000000007,False
2293,-585.5000000000006,False
2294,-587.0000000000006,True
2295,-587.2000000000007,False
2296,-586.7000000000006,False
2297,-585.3000000000008,True
2298,-585.7000000000006,False
2299,-609.9000000000007,False
2300,-583.7000000000007,False
2301,-558.8000000000006,False
2302,-532.5000000000007,False
2303,-505.3000000000007,True
2304,-478.7000000000007,False
2305,-449.0000000000007,False
2306,-419.8000000000007,True
2307,-392.00000000000074,False
2308,-364.10000000000076,False
2309,-335.80000000000075,False
2310,-307.4000000000008,False
2311,-278.60000000000076,True
2312,-250.20000000000078,True
2313,-246.30000000000078,True
2314,-244.20000000000076,True
2315,-243.90000000000074,False
2316,-243.20000000000073,False
2317,-242.40000000000074,False
2318,-242.00000000000077,False
2319,-241.40000000000077,False
2320,-240.90000000000077,False
2321,-240.00000000000077,True
2322,-240.50000000000077,False
2323,-240.30000000000078,False
2324,-239.60000000000076,False
2325,-238.30000000000075,False
2326,-235.6000000000008,True
2327,-234.0000000000008,False
2328,-231.20000000000076,True
2329,-229.30000000000078,False
2330,-227.30000000000075,False
2331,-225.40000000000077,False
2332,-223.70000000000076,False
2333,-221.10000000000073,False
2334,-218.30000000000075,True
2335,-216.20000000000076,False
2336,-213.30000000000078,True
2337,-210.70000000000076,True
2338,-210.40000000000077,False
2339,-210.20000000000076,False
2340,-208.10000000000076,True
2341,-206.20000000000076,True
2342,-205.60000000000073,False
2343,-204.60000000000073,False
2344,-203.00000000000074,False
2345,-200.40000000000074,True
2346,-199.40000000000074,True
2347,-197.80000000000072,True
2348,-197.40000000000074,True
2349,-198.10000000000073,True
2350,-198.0000000000007,True
2351,-198.90000000000072,False
2352,-199.70000000000073,False
2353,-200.0000000000007,True
2354,-201.20000000000076,False
2355,-200.90000000000074,False
2356,-200.90000000000074,True
2357,-201.90000000000072,False
2358,-202.80000000000072,True
2359,-202.7000000000007,True
2360,-204.30000000000072,False
2361,-204.80000000000072,False
2362,-204.40000000000072,True
2363,-204.1000000000007,False
2364,-202.7000000000007,True
2365,-201.8000000000007,False
2366,-201.0000000000007,True
2367,-200.4000000000007,False
2368,-200.0000000000007,True
2369,-199.80000000000075,False
2370,-199.80000000000075,False
2371,-198.80000000000072,True
2372,-197.60000000000073,True
2373,-197.10000000000073,False
2374,-196.20000000000073,False
2375,-195.50000000000074,False
2376,-194.80000000000078,False
2377,-193.60000000000076,True
2378,-193.00000000000077,True
2379,-192.50000000000077,True
2380,-192.1000000000008,False
2381,-191.90000000000074,False
2382,-191.50000000000077,False
2383,-189.90000000000074,True
2384,-189.00000000000077,True
2385,-187.80000000000078,True
2386,-185.80000000000078,True
2387,-185.6000000000008,False
2388,-184.70000000000078,True
2389,-183.90000000000077,True
2390,-183.40000000000077,False
2391,-182.70000000000078,False
2392,-181.50000000000077,False
2393,-179.70000000000076,True
2394,-178.70000000000078,True
2395,-178.50000000000077,True
2396,-179.40000000000077,False
2397,-179.20000000000076,True
2398,-179.20000000000073,False
2399,-179.20000000000073,False
2400,-177.90000000000074,False
2401,-176.30000000000072,True
2402,-175.5000000000007,False
2403,-174.10000000000073,True
2404,-173.40000000000072,False
2405,-172.80000000000075,False
2406,-171.50000000000074,True
2407,-170.60000000000073,True
2408,-169.40000000000074,True
2409,-168.40000000000074,True
2410,-167.50000000000074,True
2411,-166.70000000000076,True
2412,-166.80000000000072,True
2413,-168.10000000000073,True
2414,-170.20000000000073,True
2415,-173.20000000000073,True
2416,-178.00000000000074,False
2417,-181.80000000000075,False
2418,-183.6000000000007,True
2419,-186.00000000000074,True
2420,-188.80000000000072,True
2421,-194.10000000000073,False
2422,-197.00000000000074,True
2423,-201.70000000000076,False
2424,-203.60000000000073,True
2425,-206.50000000000074,False
2426,-208.60000000000073,False
2427,-210.20000000000076,False
2428,-210.50000000000077,False
2429,-210.00000000000074,False
2430,-209.90000000000074,True
2431,-209.80000000000078,True
2432,-210.70000000000076,True
2433,-210.90000000000074,False
2434,-210.00000000000074,True
2435,-210.30000000000072,False
2436,-210.30000000000072,False
2437,-210.40000000000072,False
2438,-209.5000000000007,True
2439,-209.1000000000007,False
2440,-208.50000000000068,False
2441,-207.20000000000064,True
2442,-206.00000000000068,True
2443,-205.30000000000067,True
2444,-205.40000000000063,True
2445,-205.40000000000066,False
2446,-204.80000000000067,True
2447,-204.50000000000065,False
2448,-203.30000000000067,True
2449,-203.4000000000007,False
2450,-203.2000000000007,False
2451,-202.80000000000072,True
2452,-202.40000000000074,True
2453,-202.90000000000074,False
2454,-203.00000000000077,True
2455,-204.50000000000074,False
2456,-205.20000000000073,True
2457,-205.80000000000075,True
2458,-206.30000000000078,False
2459,-208.70000000000076,False
2460,-208.00000000000077,False
2461,-206.90000000000077,False
2462,-204.90000000000077,False
2463,-203.40000000000074,False
2464,-201.10000000000073,False
2465,-197.10000000000073,True
2466,-193.90000000000072,True
2467,-191.00000000000074,True
2468,-188.30000000000075,False
2469,-184.80000000000075,False
2470,-181.50000000000074,False
2471,-176.90000000000074,True
2472,-172.50000000000077,True
2473,-170.30000000000075,False
2474,-168.20000000000076,True
2475,-166.80000000000078,False
2476,-164.5000000000008,True
2477,-163.5000000000008,True
2478,-164.90000000000077,False
2479,-164.40000000000077,False
2480,-163.40000000000077,True
2481,-162.50000000000077,False
2482,-161.50000000000077,True
2483,-161.40000000000077,True
2484,-162.1000000000008,False
2485,-162.20000000000078,True
2486,-162.60000000000076,False
2487,-162.90000000000074,False
2488,-163.00000000000074,True
2489,-163.50000000000074,False
2490,-163.30000000000078,False
2491,-162.50000000000077,False
2492,-161.70000000000076,True
2493,-161.80000000000078,False
2494,-161.50000000000077,False
2495,-160.70000000000076,True
2496,-160.50000000000077,False
2497,-159.90000000000074,True
2498,-159.60000000000073,False
2499,-159.10000000000073,False
2500,-158.80000000000072,False
2501,-158.50000000000074,False
2502,-157.60000000000073,True
2503,-156.80000000000072,True
2504,-156.30000000000072,False
2505,-155.70000000000076,False
2506,-154.20000000000073,True
2507,-154.10000000000073,False
2508,-153.30000000000072,True
2509,-152.1000000000007,True
2510,-151.1000000000007,True
2511,-150.2000000000007,False
2512,-149.2000000000007,True
2513,-148.3000000000007,True
2514,-147.50000000000068,True
2515,-147.30000000000067,False
2516,-147.00000000000065,False
2517,-146.60000000000065,False
2518,-146.20000000000064,True
2519,-146.20000000000067,False
2520,-145.50000000000065,False
2521,-144.8000000000007,False
2522,-143.8000000000007,False
2523,-142.5000000000007,True
2524,-141.90000000000072,False
2525,-140.90000000000072,False
2526,-139.40000000000072,False
2527,-136.5000000000007,True
2528,-133.80000000000072,True
2529,-132.00000000000074,True
2530,-130.6000000000007,True
2531,-129.0000000000007,True
2532,-127.90000000000073,True
2533,-128.30000000000075,False
2534,-128.50000000000074,True
2535,-128.60000000000073,True
2536,-129.90000000000072,False
2537,-130.90000000000072,True
2538,-132.1000000000007,True
2539,-134.5000000000007,False
2540,-137.30000000000075,False
2541,-140.10000000000073,False
2542,-140.80000000000072,True
2543,-142.60000000000073,False
2544,-143.60000000000073,False
2545,-143.0000000000007,True
2546,-142.9000000000007,True
2547,-143.20000000000067,False
2548,-143.00000000000068,True
2549,-142.3000000000007,True
2550,-141.9000000000007,False
2551,-141.1000000000007,True
2552,-140.10000000000073,False
2553,-139.0000000000007,True
2554,-137.9000000000007,True
2555,-137.30000000000072,True
2556,-137.0000000000007,False
2557,-137.0000000000007,True
2558,-137.20000000000073,True
2559,-137.10000000000073,True
2560,-137.10000000000073,False
2561,-137.10000000000073,True
2562,-137.00000000000074,True
2563,-137.10000000000073,True
2564,-137.5000000000007,False
2565,-137.8000000000007,False
2566,-137.90000000000072,True
2567,-138.30000000000072,False
2568,-138.5000000000007,False
2569,-138.20000000000073,True
2570,-138.10000000000076,False
2571,-137.70000000000073,True
2572,-137.40000000000074,True
2573,-137.10000000000076,True
2574,-137.0000000000008,False
2575,-136.80000000000078,False
2576,-136.50000000000077,False
2577,-135.30000000000078,True
2578,-135.4000000000008,False
2579,-135.40000000000077,False
2580,-135.30000000000078,False
2581,-134.40000000000077,True
2582,-133.80000000000075,True
2583,-133.20000000000073,True
2584,-132.70000000000073,True
2585,-132.00000000000068,True
2586,-131.2000000000007,True
2587,-131.00000000000068,True
2588,-131.00000000000068,False
2589,-130.4000000000007,True
2590,-131.10000000000068,False
2591,-131.4000000000007,False
2592,-130.8000000000007,True
2593,-131.10000000000068,True
2594,-131.9000000000007,True
2595,-133.0000000000007,True
2596,-135.30000000000072,True
2597,-137.40000000000074,True
2598,-140.50000000000074,False
2599,-142.6000000000007,False
2600,-143.20000000000073,True
2601,-145.00000000000074,True
2602,-147.00000000000074,False
2603,-148.50000000000077,False
2604,-149.40000000000074,True
2605,-151.30000000000075,False
2606,-152.6000000000008,False
2607,-153.80000000000075,False
2608,-153.60000000000076,True
2609,-153.40000000000077,False
2610,-152.50000000000077,False
2611,-150.9000000000008,True
2612,-150.70000000000078,False
2613,-150.50000000000077,False
2614,-149.70000000000078,False
2615,-148.50000000000077,True
2616,-147.70000000000073,False
2617,-146.40000000000074,True
2618,-145.20000000000073,False
2619,-143.90000000000074,False
2620,-142.10000000000073,True
2621,-140.70000000000076,True
2622,-140.20000000000073,False
2623,-139.90000000000072,False
2624,-139.30000000000072,True
2625,-138.50000000000077,False
2626,-137.50000000000074,True
2627,-136.80000000000075,True
2628,-136.80000000000075,False
2629,-136.80000000000075,False
2630,-136.60000000000076,True
2631,-136.60000000000076,False
2632,-136.40000000000077,True
2633,-136.90000000000077,False
2634,-137.10000000000076,False
2635,-136.70000000000078,True
2636,-136.5000000000008,True
2637,-136.0000000000008,True
2638,-136.60000000000082,False
2639,-137.3000000000008,False
2640,-137.5000000000008,False
2641,-137.2000000000008,True
2642,-137.3000000000008,False
2643,-137.60000000000082,False
2644,-137.30000000000078,True
2645,-137.30000000000078,True
2646,-137.2000000000008,False
2647,-137.0000000000008,True
2648,-136.90000000000077,True
2649,-136.80000000000075,True
2650,-136.5000000000007,True
2651,-136.30000000000072,False
2652,-135.80000000000072,True
2653,-135.5000000000007,True
2654,-135.3000000000007,True
2655,-134.80000000000067,True
2656,-134.90000000000066,False
2657,-135.00000000000068,True
2658,-134.9000000000007,True
2659,-135.10000000000068,False
2660,-135.2000000000007,True
2661,-135.20000000000073,True
2662,-135.40000000000074,True
2663,-135.20000000000076,True
2664,-135.80000000000078,False
2665,-136.00000000000077,True
2666,-136.8000000000008,False
2667,-137.2000000000008,True
2668,-137.60000000000082,True
2669,-137.9000000000008,False
2670,-138.30000000000078,False
2671,-138.5000000000008,False
2672,-137.80000000000078,True
2673,-138.00000000000077,True
2674,-138.30000000000075,False
2675,-138.20000000000076,True
2676,-138.60000000000076,False
2677,-137.80000000000072,True
2678,-137.60000000000073,True
2679,-137.30000000000072,False
2680,-136.90000000000074,True
2681,-136.70000000000076,True
2682,-136.60000000000076,False
2683,-136.40000000000077,True
2684,-136.1000000000008,True
2685,-136.6000000000008,True
2686,-136.90000000000077,False
2687,-136.40000000000077,True
2688,-136.5000000000008,True
2689,-137.40000000000077,False
2690,-138.10000000000082,False
2691,-138.4000000000008,True
2692,-138.50000000000077,True
2693,-139.10000000000076,True
2694,-139.50000000000077,True
2695,-139.70000000000076,True
2696,-141.00000000000077,False
2697,-141.30000000000072,True
2698,-142.40000000000074,True
2699,-143.60000000000076,True
2700,-144.60000000000076,True
2701,-146.50000000000074,False
2702,-148.00000000000074,False
2703,-149.50000000000074,True
2704,-150.70000000000076,True
2705,-153.00000000000077,True
2706,-155.70000000000073,False
2707,-157.40000000000074,True
2708,-159.30000000000075,True
2709,-161.20000000000073,False
2710,-164.40000000000074,False
2711,-163.80000000000075,True
2712,-162.90000000000074,True
2713,-163.0000000000007,True
2714,-162.20000000000073,True
2715,-162.30000000000075,True
2716,-163.30000000000075,False
2717,-163.30000000000075,True
2718,-163.50000000000074,False
2719,-162.50000000000074,False
2720,-161.30000000000072,True
2721,-160.40000000000074,True
2722,-159.40000000000072,True
2723,-160.30000000000072,False
2724,-161.50000000000074,True
2725,-163.60000000000073,False
2726,-163.70000000000076,True
2727,-164.10000000000076,False
2728,-163.00000000000077,True
2729,-162.10000000000076,True
2730,-161.00000000000077,True
2731,-161.40000000000074,False
2732,-161.60000000000076,True
2733,-161.80000000000078,True
2734,-161.6000000000008,True
2735,-161.4000000000008,True
2736,-160.60000000000076,True
2737,-160.10000000000076,True
2738,-161.00000000000077,False
2739,-161.70000000000076,True
2740,-162.90000000000072,False
2741,-163.90000000000072,True
2742,-164.10000000000073,True
2743,-165.30000000000075,True
2744,-166.00000000000074,True
2745,-167.40000000000072,True
2746,-168.70000000000073,True
2747,-171.0000000000007,True
2748,-172.90000000000074,True
2749,-176.60000000000073,False
2750,-179.50000000000074,True
2751,-181.30000000000075,True
2752,-183.70000000000078,True
2753,-187.90000000000077,False
2754,-192.6000000000008,False
2755,-196.0000000000008,False
2756,-198.10000000000076,True
2757,-199.70000000000078,True
2758,-201.4000000000008,True
2759,-204.4000000000008,False
2760,-205.7000000000008,True
2761,-207.6000000000008,False
2762,-207.90000000000077,False
2763,-207.30000000000075,True
2764,-207.50000000000077,True
2765,-209.20000000000076,False
2766,-209.30000000000075,True
2767,-210.1000000000007,False
2768,-211.00000000000074,False
2769,-212.70000000000073,False
2770,-213.40000000000072,False
2771,-212.6000000000007,True
2772,-211.1000000000007,True
2773,-210.7000000000007,False
2774,-208.3000000000007,True
2775,-207.90000000000072,True
2776,-208.70000000000073,False
2777,-207.1000000000007,True
2778,-203.9000000000007,True
2779,-202.5000000000007,True
2780,-201.7000000000007,False
2781,-201.00000000000068,False
2782,-200.7000000000007,False
2783,-200.30000000000072,False
2784,-200.7000000000007,False
2785,-199.4000000000007,True
2786,-198.30000000000072,True
2787,-198.40000000000072,False
2788,-197.30000000000072,True
2789,-196.6000000000007,False
2790,-196.6000000000007,False
2791,-196.40000000000072,True
2792,-196.1000000000007,False
2793,-194.50000000000074,False
2794,-191.80000000000075,True
2795,-190.80000000000072,False
2796,-189.70000000000073,True
2797,-189.20000000000073,True
2798,-189.40000000000072,True
2799,-189.3000000000007,True
2800,-188.9000000000007,True
2801,-188.50000000000065,True
2802,-188.10000000000068,True
2803,-187.8000000000007,True
2804,-187.6000000000007,True
2805,-187.40000000000072,True
2806,-187.90000000000072,True
2807,-188.70000000000073,True
2808,-188.40000000000077,True
2809,-189.50000000000074,False
2810,-189.60000000000076,True
2811,-189.6000000000008,True
2812,-189.8000000000008,True
2813,-189.60000000000082,True
2814,-190.30000000000086,False
2815,-189.90000000000083,True
2816,-190.7000000000008,True
2817,-192.00000000000082,True
2818,-194.5000000000008,False
2819,-195.90000000000077,False
2820,-197.40000000000077,False
2821,-198.50000000000074,False
2822,-198.50000000000074,True
2823,-199.80000000000075,False
2824,-200.40000000000074,True
2825,-201.10000000000073,True
2826,-201.90000000000072,False
2827,-202.1000000000007,True
2828,-202.5000000000007,False
2829,-201.40000000000072,True
2830,-201.10000000000073,False
2831,-200.0000000000007,True
2832,-199.50000000000074,True
2833,-199.60000000000073,False
2834,-199.90000000000074,False
2835,-200.20000000000076,True
2836,-200.20000000000076,True
2837,-200.50000000000077,True
2838,-200.5000000000008,True
2839,-200.7000000000008,True
2840,-202.20000000000078,False
2841,-202.5000000000008,False
2842,-202.9000000000008,False
2843,-200.60000000000076,True
2844,-200.4000000000008,False
2845,-198.30000000000078,True
2846,-196.40000000000077,True
2847,-195.50000000000077,False
2848,-194.6000000000008,False
2849,-193.40000000000074,True
2850,-192.60000000000076,False
2851,-191.70000000000073,False
2852,-190.00000000000074,True
2853,-188.70000000000078,False
2854,-187.10000000000076,False
2855,-185.70000000000076,True
2856,-184.40000000000074,True
2857,-183.80000000000075,True
2858,-184.10000000000076,True
2859,-184.70000000000078,False
2860,-183.30000000000075,True
2861,-182.70000000000076,False
2862,-181.30000000000075,True
2863,-180.60000000000076,False
2864,-179.70000000000076,True
2865,-179.0000000000007,True
2866,-178.60000000000073,False
2867,-178.60000000000073,True
2868,-179.0000000000007,False
2869,-178.70000000000073,True
2870,-177.70000000000073,True
2871,-177.1000000000007,False
2872,-176.10000000000068,True
2873,-175.7000000000007,True
2874,-176.30000000000072,False
2875,-176.70000000000073,True
2876,-177.1000000000007,False
2877,-177.5000000000007,True
2878,-178.1000000000007,False
2879,-177.5000000000007,True
2880,-178.7000000000007,False
2881,-179.30000000000072,True
2882,-180.50000000000074,False
2883,-181.20000000000073,False
2884,-181.20000000000076,True
2885,-181.50000000000077,True
2886,-181.70000000000076,False
2887,-181.20000000000076,True
2888,-180.90000000000077,True
2889,-180.5000000000008,True
2890,-180.30000000000084,False
2891,-179.8000000000008,True
2892,-180.40000000000083,False
2893,-179.00000000000082,False
2894,-177.7000000000008,True
2895,-176.2000000000008,True
2896,-175.6000000000008,False
2897,-174.50000000000077,True
2898,-173.70000000000078,True
2899,-173.30000000000078,True
2900,-172.90000000000077,True
2901,-172.80000000000075,False
2902,-172.50000000000074,True
2903,-172.30000000000072,False
2904,-171.40000000000074,True
2905,-171.70000000000073,False
2906,-172.60000000000073,False
2907,-173.30000000000075,True
2908,-174.40000000000077,False
2909,-174.90000000000077,True
2910,-175.70000000000076,False
2911,-175.90000000000074,True
2912,-176.20000000000073,False
2913,-176.20000000000073,True
2914,-176.2000000000007,True
2915,-176.40000000000072,True
2916,-176.80000000000072,True
2917,-177.30000000000072,True
2918,-176.90000000000074,True
2919,-177.40000000000072,False
2920,-177.3000000000007,True
2921,-177.90000000000072,False
2922,-178.30000000000072,True
2923,-178.40000000000072,True
2924,-179.40000000000074,False
2925,-179.20000000000073,True
2926,-180.60000000000073,False
2927,-181.80000000000078,False
2928,-182.70000000000076,True
2929,-183.20000000000073,True
2930,-183.60000000000073,True
2931,-185.6000000000007,False
2932,-186.80000000000072,True
2933,-188.0000000000007,True
2934,-189.9000000000007,False
2935,-191.40000000000072,True
2936,-193.20000000000073,True
2937,-194.1000000000007,True
2938,-196.80000000000072,True
2939,-198.50000000000074,True
2940,-200.90000000000072,True
2941,-203.40000000000072,True
2942,-205.8000000000007,True
2943,-207.80000000000072,True
2944,-210.10000000000073,False
2945,-212.1000000000007,False
2946,-212.70000000000073,True
2947,-214.70000000000073,False
2948,-216.00000000000068,True
2949,-217.0000000000007,True
2950,-217.5000000000007,True
2951,-217.9000000000007,True
2952,-220.50000000000068,True
2953,-224.0000000000007,False
2954,-227.30000000000072,False
2955,-228.70000000000076,True
2956,-230.40000000000074,True
2957,-234.40000000000074,False
2958,-237.00000000000074,True
2959,-240.8000000000007,True
2960,-244.3000000000007,True
2961,-247.8000000000007,True
2962,-253.2000000000007,False
2963,-258.80000000000064,False
2964,-262.30000000000064,False
2965,-262.0000000000007,False
2966,-259.8000000000007,True
2967,-260.2000000000008,False
2968,-258.9000000000007,False
2969,-256.4000000000007,True
2970,-253.60000000000076,False
2971,-252.40000000000072,False
2972,-248.30000000000075,False
2973,-242.80000000000072,True
2974,-239.00000000000074,False
2975,-234.00000000000074,True
2976,-229.1000000000007,True
2977,-227.20000000000073,False
2978,-226.30000000000072,False
2979,-225.70000000000073,True
2980,-224.70000000000073,False
2981,-224.50000000000074,True
2982,-224.80000000000072,True
2983,-223.90000000000072,True
2984,-224.70000000000073,True
2985,-227.6000000000007,False
2986,-229.6000000000007,True
2987,-230.8000000000007,False
2988,-232.10000000000068,False
2989,-232.8000000000007,True
2990,-233.0000000000007,False
2991,-232.50000000000068,True
2992,-233.1000000000007,True
2993,-233.6000000000007,True
2994,-235.0000000000007,True
2995,-236.00000000000068,True
2996,-238.10000000000068,True
2997,-239.80000000000067,False
2998,-241.3000000000007,False
2999,-242.0000000000007,True
3000,-243.40000000000074,False
3001,-244.80000000000075,False
3002,-244.60000000000076,True
3003,-244.40000000000077,True
3004,-244.60000000000076,False
3005,-244.00000000000074,False
3006,-242.40000000000077,True
3007,-241.00000000000074,True
3008,-239.30000000000078,True
3009,-237.80000000000078,False
3010,-235.90000000000077,False
3011,-234.0000000000008,True
3012,-232.0000000000008,True
3013,-231.30000000000084,True
3014,-232.40000000000083,False
3015,-233.10000000000082,True
3016,-234.20000000000084,True
3017,-235.40000000000083,True
3018,-237.80000000000084,False
3019,-239.30000000000084,True
3020,-240.30000000000084,True
3021,-242.20000000000084,True
3022,-243.7000000000008,True
3023,-246.00000000000082,True
3024,-250.80000000000084,True
3025,-255.3000000000008,True
3026,-257.6000000000008,True
3027,-262.20000000000084,True
3028,-268.00000000000085,True
3029,-275.6000000000008,False
3030,-279.90000000000083,True
3031,-288.3000000000008,False
3032,-296.00000000000074,False
3033,-302.00000000000074,False
3034,-306.00000000000074,True
3035,-309.2000000000008,True
3036,-314.40000000000083,False
3037,-319.00000000000074,False
3038,-322.60000000000076,False
3039,-324.7000000000007,True
3040,-325.4000000000008,False
3041,-325.3000000000008,False
3042,-325.9000000000008,False
3043,-323.90000000000083,True
3044,-320.6000000000008,False
3045,-318.0000000000008,False
3046,-315.40000000000083,True
3047,-314.90000000000083,False
3048,-314.5000000000008,False
3049,-310.5000000000008,False
